place_id,nombre,lat,lng,direccion,tipos,match_denue,nombre_denue,razon_denue,actividad_denue,colonia_denue,fuzzy_score,distancia_m,es_informal,decision_fuente,opus_confianza,opus_razon
places/ChIJxffsKrdzVo8REY88U-H1lIE,"FACULTAD DE MEDICINA, UADY",20.973888,-89.64023689999999,,"university,educational_institution,point_of_interest,health,establishment",True,UNIVERSIDAD AUTONOMA DE YUCATAN FACULTAD DE MEDICINA,UNIVERSIDAD AUTONOMA DE YUCATAN ,Escuelas de educación superior del sector público,CENTRO,86.95652173913044,35.6,False,fuzzy_directo,,
places/ChIJ1cvyAtpzVo8RcuONaYHAdfE,Ado Tame,20.962785,-89.629947,,"bus_stop,transit_stop,transit_station,transportation_service,point_of_interest,establishment",True,TERMINAL ADO MERIDA CENTRO HISTORICO,MOVILIDAD URBANA MERIDA SAPI DE CV,Transporte colectivo urbano y suburbano de pasajeros en autobuses de ruta fija,CENTRO,75.0,69.7,False,opus,media,"ADO TAME y Terminal ADO Mérida Centro Histórico son la misma terminal o terminales ADO contiguas, 70m de distancia"
places/ChIJieaaEspxVo8Rp7JkKKycetI,Hotel Plaza Mirador,20.9642937,-89.6306147,,"hotel,lodging,point_of_interest,establishment",False,HOTEL ESPAÑOL,HOTEL VILLACARIEDO SA DE CV,Hoteles con otros servicios integrados,CENTRO PONIENTE,76.19047619047619,132.2,True,opus,alta,"Hotel Español es un hotel diferente a Hotel Plaza Mirador, nombres distintos, 132m"
places/ChIJEYSLoRwix4UR76oddrQgKx4,Hotel María del Carmen,20.967271699999998,-89.6292114,,"hotel,lodging,point_of_interest,establishment",True,HOTEL MARIA DEL CARMEN,HOTELES RESORT MAYA SA DE CV,Hoteles con otros servicios integrados,CENTRO,95.45454545454545,25.0,False,fuzzy_directo,,
places/ChIJh1KZBJpwVo8RaKd9qmBcqvE,CIGNO ERMITA HOTEL,20.9595983,-89.6289705,,"hotel,coffee_shop,cafe,food_store,restaurant,food,store,lodging,point_of_interest,establishment",True,HOTEL CIGNO,HAUZ COMPLEX SA,Hoteles con otros servicios integrados,CENTRO,100.0,16.3,False,fuzzy_directo,,
places/ChIJyRjqkNxzVo8RYmKs8iWk9SA,El Cid Hotel,20.969183299999997,-89.6332329,,"hotel,lodging,point_of_interest,establishment",True,HOTEL EL CID,GRUPO MADOMO SA DE CV,Hoteles sin otros servicios integrados,CENTRO,100.0,11.5,False,fuzzy_directo,,
places/ChIJdUlZ-sBzVo8R1OZmu10Gdm0,Faculty of Dentistry UADY,20.9706877,-89.6421541,,"university,educational_institution,point_of_interest,health,establishment",True,FACULTAD DE ODONTOLOGIA DR FLORENCIO RUEDA GORDILLO,UNIVERSIDAD AUTONOMA DE YUCATAN ,Escuelas de educación superior del sector público,CENTRO,56.41025641025641,124.4,False,opus,alta,"Faculty of Dentistry UADY = Facultad de Odontología de la Universidad Autónoma de Yucatán, mismo establecimiento"
places/ChIJuS8NqtFzVo8Rs-AJbMvMFWw,Parque de San Sebastián,20.959046999999998,-89.6325856,,"park,tourist_attraction,point_of_interest,establishment",True,SAN SEBASTIAN,COMERCIALIZADORA PORCICOLA MEXICANA SA DE CV,Comercio al por menor de carnes rojas,CENTRO,92.3076923076923,122.8,False,fuzzy_directo,,
places/ChIJeQemNFNxVo8RXwtqNokpDHc,Catedral de San Ildefonso,20.967194499999998,-89.6228814,,"tourist_attraction,church,place_of_worship,association_or_organization,point_of_interest,establishment",True,CATEDRAL SAN IDELFONSO DE TOLEDO,ARQUIDIOCESIS DE YUCATAN AR,Asociaciones y organizaciones religiosas,MERIDA,89.36170212765957,19.6,False,fuzzy_directo,,
places/ChIJXR9qXN5zVo8RgsukdFGYHkg,Mercado San Benito,20.962465299999998,-89.62062370000001,,"market,grocery_store,food_store,store,food,point_of_interest,establishment",False,CARNICERIA SAN BENITO,,Comercio al por menor de carnes rojas,CENTRO,84.84848484848484,63.6,True,opus,media,"Una carnicería San Benito es un local dentro o cerca del mercado, no el mercado como establecimiento completo"
places/ChIJw9QPPGJxVo8R4t89L2PCQto,Plaza Grande,20.9670266,-89.6237199,,"park,tourist_attraction,point_of_interest,establishment",False,ADMINISTRACION DE PLAZA DIAMANTE,CENTRO COMERCIAL PLAZA DIAMANTE AC,Servicios de administración de bienes raíces,CENTRO,66.66666666666667,109.0,True,opus,alta,Plaza Diamante es un centro comercial diferente a Plaza Grande; además >100m
places/ChIJm2Y6JZhxVo8R9UvQ2c1l_Yg,Centro Mérida,20.9669655,-89.62363239999999,,"tourist_attraction,point_of_interest,establishment",False,ZUGA MONEY EXCHANGE CENTRO CAMBIARIO,STOCK AND EXCHANGE CURRENCY CENTRO CAMBIARIO SA DE CV,Centros cambiarios,CENTRO,76.92307692307692,61.7,True,opus,alta,"'Centro Mérida' es un término genérico de zona, no un centro cambiario"
places/ChIJgVsYb2pxVo8RUE9eIV59NBw,Museum of Yucateca Gastronomy,20.9705486,-89.62357469999999,,"mexican_restaurant,museum,store,restaurant,food,point_of_interest,establishment",True,MUSEO DE LA GASTRONOMIA YUCATECA,LOWELLCARE SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,CENTRO,78.68852459016394,19.6,False,opus,alta,Museo de la Gastronomía Yucateca coincide con Museum of Yucateca Gastronomy; 20m de distancia; razón social incluye operadora del museo-restaurante
places/ChIJtzCcrGFxVo8RZLu9elke5cE,La Chaya Maya,20.9699203,-89.62389189999999,,"mexican_restaurant,restaurant,food,point_of_interest,establishment",True,RESTAURANTE LA CHAYA MAYA,COMERCIALIZADORA LA CHAYA MAYA S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,CENTRO,100.0,6.6,False,fuzzy_directo,,
places/ChIJSTDOAthzVo8RFoUoZF9xios,Parque de San Juan,20.962713300000004,-89.6261767,,"park,tourist_attraction,point_of_interest,establishment",False,SUC. SAN JUAN,GRUPO COMERCIAL HYDRA SA DE CV,Comercio al por menor de pintura,CENTRO,81.81818181818181,104.4,True,opus,alta,"El DENUE es una tienda de pintura, no un parque; >100m"
places/ChIJ7dD_CGZxVo8RpzKSVQU4sVk,Parque de La Mejorada,20.9683261,-89.61632709999999,,"park,tourist_attraction,point_of_interest,establishment",False,COPIAS LA MEJORADA,COPIERS SA DE CV,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",CENTRO,80.0,41.9,True,opus,alta,"Copias La Mejorada es una copistería/miscelánea, no el parque"
places/ChIJ30KbcCtyVo8RbQuacCCrDq4,Auto Progreso,20.9643885,-89.62469530000001,,"transportation_service,point_of_interest,establishment",True,CAFETERIA AUTO PROGRESO JULY,,Comercio al por menor en minisupers,CENTRO,100.0,37.2,False,fuzzy_directo,,
places/ChIJmVqQqmFxVo8RToCZHwVFUJ4,La Chaya Maya Casona,20.9709632,-89.6231275,,"breakfast_restaurant,mexican_restaurant,restaurant,food,point_of_interest,establishment",True,RESTAURANTE LA CHAYA,COMERCIALIZADORA LA CHAYA MAYA S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,CENTRO,78.78787878787878,33.2,False,opus,alta,Restaurante La Chaya con razón social Comercializadora La Chaya Maya coincide con La Chaya Maya Casona; 33m
places/ChIJdfpoaGFxVo8RFMNFg45baP4,Palacio de la Música,20.968626600000004,-89.6217277,,"museum,tourist_attraction,cafe,concert_hall,live_music_venue,auditorium,event_venue,food,point_of_interest,establishment",True,PALACIO DE LA MUSICA,FIDEICOMISO PUBLICO PARA LA ADMINISTRACION DEL PALACIO DE LA MUSICA ,"Promotores del sector público de espectáculos artísticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos",CENTRO,95.0,39.9,False,fuzzy_directo,,
places/ChIJySogAmFxVo8Rxkkp6OGhQgM,Parque de Santa Lucía,20.971198899999997,-89.6225958,,"park,tourist_attraction,point_of_interest,establishment",False,TEYA SANTA LUCIA,TEYA SANTA LUCIA SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,CENTRO,82.75862068965517,53.6,True,opus,alta,"Teya Santa Lucía es un restaurante, no el parque público"
places/ChIJ4Ruw1l9xVo8R6sG1e915phE,La Negrita Cantina,20.974451,-89.62317279999999,,"bar,point_of_interest,establishment",True,BAR LA NEGRITA,CHOKRAN S DE RL DE CV,"Bares, cantinas y similares",CENTRO,83.33333333333334,10.3,False,opus,alta,"Bar La Negrita = La Negrita Cantina; mismo giro (bar/cantina), 10m de distancia"
places/ChIJkcW3T2BxVo8R0BBCFrZJDhI,Pipiripau Bar,20.971710299999998,-89.62347559999999,,"bar,point_of_interest,establishment",True,BAR PIPIRIPAU,,"Bares, cantinas y similares",CENTRO,100.0,1.5,False,fuzzy_directo,,
places/ChIJSaQ3CtJxVo8Rh1j0TZtUxYQ,Gran Chapur 63,20.965618199999998,-89.6199965,,"department_store,home_goods_store,store,restaurant,food,point_of_interest,establishment",True,GRAN CHAPUR,TIENDAS CHAPUR SA,Comercio al por menor en tiendas departamentales,CENTRO,100.0,17.9,False,fuzzy_directo,,
places/ChIJK6RaVWFxVo8RN-kbqqDNO0w,Technology Square Merida,20.9672445,-89.62089929999999,,"shopping_mall,point_of_interest,establishment",False,MÉRIDA,FINANCIERA PARA EL BIENESTAR,Operadores de servicios de telecomunicaciones alámbricas,CENTRO,83.33333333333334,103.1,True,opus,alta,"Technology Square es tienda de tecnología, DENUE es Financiera para el Bienestar (telecomunicaciones/financiera), nombres no coinciden y distancia >100m"
places/ChIJd1yvBiZ0Vo8RRYQWOgLEY2A,Teatro Mérida,20.9682538,-89.62416789999999,,"performing_arts_theater,movie_theater,event_venue,point_of_interest,establishment",True,SUC. 1123 MER TEATRO MERIDA 1123,TIENDAS EXTRA SA DE CV,Comercio al por menor en minisupers,CENTRO,92.3076923076923,64.5,False,fuzzy_directo,,
places/ChIJg5AwfAlxVo8RnLUKFftdT98,Parque La Plancha,20.9734846,-89.6130756,,"park,point_of_interest,establishment",False,VAGON DE MARQUESITAS MARQUESITAS LA NUEVA TRADICION,,Servicios de preparación de otros alimentos para consumo inmediato,CENTRO,58.82352941176471,84.9,True,opus,alta,"Parque La Plancha es un parque público, no un puesto de marquesitas; el puesto puede estar cerca pero no es el mismo establecimiento"
places/ChIJzwXIbANxVo8RxoY9Pt72GLg,Plaza Oriente,20.9600761,-89.5909745,,"shopping_mall,point_of_interest,establishment",True,COPPEL TIENDA PLAZA ORIENTE 197,COPPEL SA DE CV,Comercio al por menor en tiendas departamentales,EMILIO PORTES GIL,100.0,71.2,False,fuzzy_directo,,
places/ChIJfUfmn1BxVo8R8OJh4ybhAMU,TIARA MÉRIDA,20.9668679,-89.61997799999999,,"wholesaler,point_of_interest,establishment",True,MÉRIDA,FINANCIERA PARA EL BIENESTAR,Operadores de servicios de telecomunicaciones alámbricas,CENTRO,100.0,17.1,False,fuzzy_directo,,
places/ChIJaeq-8WNxVo8RtZCeMHma3bc,El Lagarto de Oro,20.969815,-89.61568899999999,,"restaurant,bar,mexican_restaurant,food,point_of_interest,establishment",True,CANTINA EL LAGARTO DE ORO,SALON CERVECERO SA DE CV,"Bares, cantinas y similares",CENTRO,100.0,7.7,False,fuzzy_directo,,
places/ChIJfzVs3n1xVo8R9TdmCavmYe4,Coppel 58 Centro,20.962583100000003,-89.6228921,,"department_store,store,point_of_interest,establishment",True,COPPEL TIENDA 58 CENTRO 229,COPPEL SA DE CV,Comercio al por menor en tiendas departamentales,CENTRO,100.0,15.8,False,fuzzy_directo,,
places/ChIJJd8orWRxVo8RhPksUBhHVXE,Banco BBVA,20.961562699999998,-89.6196964,,"bank,atm,insurance_agency,finance,consultant,service,point_of_interest,establishment",True,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,Banca múltiple,FRACC GRAN SANTA FE CAUCEL MPIO,100.0,87.6,False,fuzzy_directo,,
places/ChIJaaoYHmRxVo8RBb8DUcJ16hQ,Banco BBVA,20.968129599999997,-89.6195582,,"bank,atm,insurance_agency,finance,consultant,service,point_of_interest,establishment",True,CAJERO AUTOMÁTICO BBVA BANCOMER,BANCO BBVA BANCOMER ,Banca múltiple,CENTRO,100.0,0.9,False,fuzzy_directo,,
places/ChIJWWpJOhxxVo8RHcxLIIADySc,Chedraui,20.966968299999998,-89.591089,,"supermarket,atm,grocery_store,food_store,finance,store,food,point_of_interest,establishment",True,CHEDRAUI MERIDA ORIENTE T066,TIENDAS CHEDRAUI SA DE CV,Comercio al por menor en supermercados,PACABTUM,100.0,32.2,False,fuzzy_directo,,
places/ChIJKw4efGd0Vo8R4QUpmTA7lpU,Fantasías Miguel,20.9682681,-89.62137589999999,,"home_goods_store,store,point_of_interest,establishment",True,FANTASIAS MIGUEL MERIDA CENTRO,FANTASIAS MIGUEL SA DE CV,Comercio al por menor de otros artículos para la decoración de interiores,CENTRO,93.75,24.8,False,fuzzy_directo,,
places/ChIJ8_7hoA1xVo8R7LxBtbPbTTw,Banco Santander Smart,20.9669028,-89.6205255,,"bank,finance,consultant,service,point_of_interest,establishment",True,BANCO SANTANDER PRINCIPAL MERIDA,BANCO SANTANDER MEXICO S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO SANTANDER MEXICO SA,Banca múltiple,CENTRO,89.47368421052632,42.9,False,fuzzy_directo,,
places/ChIJWUdzYttzVo8Rzrq6bH_6D2Y,Chapur 58,20.9660834,-89.62217439999999,,"department_store,home_goods_store,store,restaurant,food,point_of_interest,establishment",True,CHAPUR,TIENDAS CHAPUR SA DE CV,Comercio al por menor en tiendas departamentales,CENTRO,100.0,8.0,False,fuzzy_directo,,
places/ChIJaaPQV7lzVo8RL2-XexKn7zM,Hotel Dolores Alba,20.9654849,-89.6185845,,"hotel,lodging,point_of_interest,establishment",False,HOTEL DORALBA INN MERIDA,,Hoteles con otros servicios integrados,CENTRO,83.87096774193549,10.8,True,opus,media,"Ambos son hoteles a 11m, nombres similares (Dolores Alba vs Doralba Inn) pero son hoteles distintos conocidos en el centro de Mérida; Doralba Inn es una marca diferente"
places/ChIJm-BJB2ZxVo8ROaDhej-Vzho,Faculty of Architecture UADY,20.968144799999997,-89.61606049999999,,"point_of_interest,educational_institution,establishment",True,FACULTAD DE ARQUITECTURA DE LA UADY,ADRIANA PORTER SC,Escuelas de educación superior del sector público,CENTRO,76.66666666666667,10.5,False,opus,alta,"Faculty of Architecture UADY = FACULTAD DE ARQUITECTURA DE LA UADY, mismo nombre traducido, misma actividad educativa, solo 10m de distancia"
places/ChIJ8wDwj1tzVo8RVkfw6wxgbVg,"Bodega Aurrera, Quetzalcóatl",20.9595519,-89.5784819,,"supermarket,grocery_store,food_store,store,food,point_of_interest,establishment",True,BODEGA QUETZALCOATL 1017,NUEVA WAL MART DE MEXICO S DE RL DE CV,Comercio al por menor en supermercados,MISNE 11,73.07692307692308,61.5,False,opus,alta,"Bodega Aurrera Quetzalcóatl = BODEGA QUETZALCOATL 1017, razón social Wal Mart confirma que es Bodega Aurrera, supermercado, 61m"
places/ChIJ-3stgOtwVo8Rlv3339oJqPM,Cruz Roja Mexicana Hospital de Ortopedia,20.959743,-89.58021699999999,,"hospital,point_of_interest,service,health,establishment",True,ESCUELA TUMS MERIDA,CRUZ ROJA MEXICANA,Servicios de ambulancias,VERGEL,100.0,20.4,False,fuzzy_directo,,
places/ChIJy1e8FB5xVo8RjTmdIip6Q-M,UMF 59 IMSS,20.9693058,-89.5884542,,"hospital,point_of_interest,service,health,establishment",True,UNIDAD DE MEDICINA FAMILIAR 59,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,Hospitales generales del sector público,DEL PARQUE,42.85714285714286,65.4,False,opus,alta,"UMF 59 IMSS = Unidad de Medicina Familiar 59 del IMSS, mismo establecimiento, razón social confirma Instituto Mexicano del Seguro Social"
places/ChIJw4Ur5mtxVo8ROk_17FXeOYg,Muncho,20.9593353,-89.5796548,,"dessert_shop,confectionery,food_store,store,food,point_of_interest,establishment",False,FARMACIAS YZA SUC 1604 YZA CRUZ ROJA,FARMACON SA DE CV,Farmacias sin minisúper,CHICHEN ITZA,54.54545454545454,85.7,True,opus,alta,"Muncho es restaurante/tienda de conveniencia, no una farmacia YZA"
places/ChIJvZH4ev1wVo8RPGmwAzy-Ves,Little Caesars,20.9595505,-89.5871322,,"pizza_restaurant,meal_takeaway,fast_food_restaurant,restaurant,food,point_of_interest,establishment",True,LITTLE CAESARS SUCURSAL ORIENTE,COMESTIBLES Y ALIMENTOS INTERNACIONALES SA DE CV,Restaurantes de autoservicio,MIRAFLORES,100.0,13.5,False,fuzzy_directo,,
places/ChIJi5Hbjh5xVo8RhidNOaO9lMs,CETIS 112,20.9689832,-89.59015,,"educational_institution,point_of_interest,establishment",True,CAFETERIA CETIS 112,,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",DEL PARQUE,100.0,87.7,False,fuzzy_directo,,
places/ChIJJcsARR5xVo8RY3IjbuGMn5E,Campus Administración Central UADY,20.9706401,-89.589096,,"university,educational_institution,point_of_interest,establishment",True,ADMINISTRACION CENTRAL DE LA UADY,UNIVERSIDAD AUTONOMA DE YUCATAN ,Escuelas de educación superior del sector público,DEL PARQUE,86.66666666666667,113.3,False,fuzzy_directo,,
places/ChIJKdvm6vpzVo8R74Qhxh6Q6_M,Conalep Mérida 1,20.9699288,-89.5883291,,"educational_institution,point_of_interest,establishment",True,CONALEP MERIDA I TURNO MATUTINO,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE YUCATAN ,Escuelas de educación media superior del sector público,DEL PARQUE,90.32258064516128,29.2,False,fuzzy_directo,,
places/ChIJ_0rvsx1xVo8RhkDbfmnnREk,Centro de Estudios Superiores CTM Justo Sierra O'Reilly,20.9652517,-89.58879379999999,,"university,educational_institution,point_of_interest,establishment",True,CENTRO DE ESTUDIOS SUPERIORES CTM,CENTRO DE ESTUDIOS SUPERIORES CTM  AC,Escuelas de educación superior del sector privado,DEL PARQUE,100.0,7.3,False,fuzzy_directo,,
places/ChIJyTLkphNxVo8RWyKmO-6Enx8,Sope Huach,20.9661126,-89.603703,,"mexican_restaurant,banquet_hall,meal_takeaway,fast_food_restaurant,grocery_store,event_venue,restaurant,food_store,store,food,point_of_interest,service,establishment",True,SOPE HUACH ANTOJITOS MEXICANOS,,Restaurantes con servicio de preparación de antojitos,CENTRO,100.0,9.2,False,fuzzy_directo,,
places/ChIJZVGvZftwVo8RNY2tlzATl4Y,"Casa Santos Lugo, Oriente",20.9600851,-89.5818839,,"supermarket,grocery_store,supplier,home_goods_store,manufacturer,wholesaler,food_store,store,food,point_of_interest,establishment",True,CASA SANTOS LUGO SUCURSAL ORIENTE,CASA SANTOS LUGO SA DE CV,Comercio al por mayor de abarrotes,EMILIO PORTES GIL,100.0,15.0,False,fuzzy_directo,,
places/ChIJMZDhM-lwVo8RrQ31-aDta3U,Parroquia de Cristo Rey,20.9684353,-89.5748825,,"church,place_of_worship,association_or_organization,point_of_interest,establishment",True,PARROQUIA DE CRISTO REY Y SANTA MARIA DE GUADALUPE,ARQUIDIOCESIS DE YUCATAN AR,Asociaciones y organizaciones religiosas,FIDEL VELAZQUEZ,100.0,35.0,False,fuzzy_directo,,
places/ChIJqX_EoWRxVo8RvtF95uEL3cw,GRAND VERSALLES,20.9596745,-89.5841374,,"event_venue,home_goods_store,point_of_interest,store,establishment",True,OPERADORA DE EVENTOS SOCIALES VERSALLES,OPERADORA DE EVENTOS SOCIALES VERSALLES  SA DE CV,Alquiler sin intermediación de salones para fiestas y convenciones,VERGEL,80.0,27.2,False,opus,alta,"GRAND VERSALLES = Operadora de Eventos Sociales VERSALLES, mismo nombre comercial, salón de eventos, solo 27m de distancia"
places/ChIJUbbBf_twVo8RBxT4alEICWo,HABITAT ZOO VETERINARY CLINIC,20.9592371,-89.58280479999999,,"veterinary_care,pet_care,point_of_interest,establishment",True,CLINICA VETERINARIA ZOO HABITAD,,Servicios veterinarios para mascotas prestados por el sector privado,VERGEL,90.0,13.0,False,fuzzy_directo,,
places/ChIJtdG2SfBwVo8RiDL7tytlBR0,PTB TORNIYUC SA de CV,20.9604817,-89.5760245,,"building_materials_store,hardware_store,point_of_interest,store,establishment",True,TORNIYUC,TORNIYUC SA DE CV,Comercio al por menor en ferreterías y tlapalerías,NUEVA CHICHEN ITZA,100.0,12.3,False,fuzzy_directo,,
places/ChIJvY4SpNpxVo8R5rS_vUXMCMM,Taller Eléctrico Automotriz Aguilar,20.973626499999998,-89.5653857,,"car_repair,point_of_interest,service,establishment",True,AUTOMOTRIZ,,Reparación mecánica en general de automóviles y camiones,MELCHOR OCAMPO,100.0,128.0,False,fuzzy_directo,,
places/ChIJm0Ojejh7Vo8RxYSe070VWco,Las Palmas Yucatán,20.959461599999997,-89.53375729999999,,"housing_complex,service,point_of_interest,establishment",False,OXXO SUC 50C3H PALMAS YUCATAN CUN,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,LAS PALMAS YUCATAN,77.77777777777779,13.4,True,opus,alta,"Las Palmas Yucatán es un nombre de colonia/fraccionamiento, no de un negocio. El DENUE muestra un OXXO que está en esa colonia, pero no son el mismo establecimiento."
