place_id,nombre,lat,lng,direccion,tipos,match_denue,nombre_denue,razon_denue,actividad_denue,colonia_denue,fuzzy_score,distancia_m,es_informal,decision_fuente,opus_confianza,opus_razon,colonia_geo,cp_geo,tipo_colonia
places/ChIJASOhJZB7Vo8RyXBg4qC0o30,Tienda Tony,20.9639791,-89.4841213,,"store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Oncán,97310,Hacienda
places/ChIJOZNlKAx7Vo8RbkpWBKC_bNA,Cementerio Municipal de Oncán,20.9663734,-89.4881206,,"cemetery,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Oncán,97310,Hacienda
places/ChIJL2lzoZt7Vo8RYqCBn1KJ0go,Prefamovil,20.9638125,-89.5050126,,"general_contractor,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,CP 97389,97389,
places/ChIJoRbfOiJ7Vo8Rl9peG9osKws,JAPAY Pozo 15 Captacion,20.9712274,-89.4981573,,"corporate_office,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Oncán,97310,Hacienda
places/ChIJFzl1lqB7Vo8RiBboxmQ4WBI,JAPAY Pozo 17 Captación,20.971850999999997,-89.49342290000001,,"corporate_office,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Oncán,97310,Hacienda
places/ChIJZVlkawV7Vo8RZgmJ_pRp1L0,Maya Gas (Planta de distribución),20.9748883,-89.4760177,,"supplier,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chocho / Kilinche,97387,
places/ChIJOTopIQB7Vo8RQ7F13CmwAUA,CYD CONCRETOS,20.974042600000004,-89.4802033,,"point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Tixpehual,97386,Pueblo
places/ChIJ6y3vLQB9Vo8RDgTFHhSGmfA,Estación de servicio tixpehual S.A,20.9759221,-89.469442,,"gas_station,service,point_of_interest,establishment",False,SIX KM 17,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,TIXPEUAL,47.27272727272728,125.0,True,opus,alta,"Estación de servicio Tixpehual es gasolinera, SIX es tienda de cerveza. Aunque podrían estar en el mismo predio, son establecimientos distintos. Distancia >100m.",Chocho / Kilinche,97387,
places/ChIJFQXeDQB9Vo8RsgvWL8ywSNc,Pemex,20.9758212,-89.46946609999999,,"gas_station,service,point_of_interest,establishment",False,SIX KM 17,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,TIXPEUAL,40.0,128.9,True,opus,alta,"Pemex es gasolinera, SIX es tienda de cerveza. Establecimientos distintos y distancia >100m.",Chocho / Kilinche,97387,
places/ChIJizsyGwB9Vo8RjY74OZRDP50,Ruta aguadas de Oncan,20.956170900000004,-89.4612002,,"hiking_area,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Oncán,97310,Hacienda
places/ChIJpcU1HAB9Vo8R55ToUs7cSGo,Zona Arqueológica de Oncan,20.9616772,-89.4732178,,"hiking_area,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Oncán,97310,Hacienda
places/ChIJ6Zi0dgB7Vo8RJ5YJAjj4q6s,Casa de ramses,20.961967299999998,-89.4822198,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Oncán,97310,Hacienda
places/ChIJZSP45UZ7Vo8R_Ew-nKnpVpM,VENTA DE LOTES INDUSTRIALES - Kaizen Parque Industrial Mérida,20.9741867,-89.478034,,"point_of_interest,establishment",False,MATERIALES DE YUCATAN,MATERIALES DE YUCATAN SA DE CV,Minería de arena y grava para la construcción,TIXPEHUAL,52.38095238095239,61.7,True,opus,alta,"Venta de Lotes Industriales / Kaizen Parque Industrial es un desarrollo inmobiliario, Materiales de Yucatán es minería de arena. Establecimientos distintos.",Tixpehual,97386,Pueblo
places/ChIJ37xdwYcMVo8R3BSORZutD64,Universidad Politécnica de Yucatán,20.988838100000002,-89.7373046,,"university,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJNQe7socMVo8RNlMICaiTOnw,"ENES Unidad Mérida, UNAM",20.9881155,-89.73492499999999,,"university,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJCZTCFlANVo8RTN6TOsnWDpU,Residencial Punto Maya,20.9898875,-89.73127009999999,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJLzfC6ZNzVo8RJAYiQCAYgQQ,Lyncott Merida,20.985045799999998,-89.7329925,,"grocery_store,food_store,food,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJvSmv_Y9xVo8RYg2gN-MrNXM,TNbuilding Mérida,20.9848574,-89.7350014,,"supplier,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJpVWF_UJzVo8R8E3Dh0i3lAg,Forlighting de México - CEDIS Mérida.,20.986425099999998,-89.7318744,,"home_improvement_store,home_goods_store,manufacturer,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJiXC8LBENVo8Rmm4r1CDLUMM,Comisaría de Chalmuch,20.9726963,-89.7289564,,"point_of_interest,government_office,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chalmuch / Los Faisanes de Tixcacal / Tixcacal,97312,
places/ChIJWdDpCtwNVo8R1FTCfrhlYUw,Talleres Lubradi,20.972568,-89.72532679999999,,"car_repair,food,supplier,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chalmuch / Los Faisanes de Tixcacal / Tixcacal,97312,
places/ChIJx59L0nMNVo8RsSABwn-0maI,Quinta LOVA,20.971695,-89.7233514,,"event_venue,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chalmuch / Los Faisanes de Tixcacal / Tixcacal,97312,
places/ChIJzY1PIAANVo8R5Pb_WmQ-7IE,Estacionamiento UPY,20.9876068,-89.73661039999999,,"parking_lot,parking,transportation_service,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJ25Mu474NVo8R8ojjQEL0rMg,"Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas IIMAS UNAM, Yucatán",20.9874758,-89.73557629999999,,"research_institute,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJz3fuuL8NVo8Rfwqr6cVq2wU,RENTA CASA POR DÍA CAUCEL,20.9887153,-89.728202,,"lodging,service,point_of_interest,establishment",False,TIENDA DE ABARROTE LA TORRE FUERTE,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",VILLA CAUCEL III,47.45762711864407,64.4,True,opus,alta,Renta de casa vs tienda de abarrotes; giros totalmente diferentes,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJh8OnALANVo8RunBX5J3BTX0,Sani Meri,20.9744492,-89.7275112,,"public_bathroom,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chalmuch / Los Faisanes de Tixcacal / Tixcacal,97312,
places/ChIJH76FPXENVo8RFaFoxVsCCwA,Instituto de Ecología UNAM - Unidad Mérida,20.987492,-89.735474,,"research_institute,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJU-0LCAANVo8RL6aNwKPtw8s,Letras de chalmuch,20.9726258,-89.7276639,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chalmuch / Los Faisanes de Tixcacal / Tixcacal,97312,
places/ChIJsaJlyrINVo8RKL-cAy-eVbs,Taller mecánico Carambas,20.971767999999997,-89.7236148,,"car_repair,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chalmuch / Los Faisanes de Tixcacal / Tixcacal,97312,
places/ChIJ4XCrP-0NVo8RyUjs6mppoEY,Tele-secundaria 31ETV0156P Fabio Espinosa Granados,20.974324,-89.7311067,,"secondary_school,school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chalmuch / Los Faisanes de Tixcacal / Tixcacal,97312,
places/ChIJvYsNnWkNVo8RIwpOOnyRLl8,Tiendas Six mi ángel,20.971149999999998,-89.72644140000001,,"liquor_store,grocery_store,food_store,food,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chalmuch / Los Faisanes de Tixcacal / Tixcacal,97312,
places/ChIJ0YSBW7oNVo8RJpcYKDYaeaM,Escuela primaria Vicente Guerrero,20.972925099999998,-89.72892089999999,,"primary_school,school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chalmuch / Los Faisanes de Tixcacal / Tixcacal,97312,
places/ChIJb-o7Q1ANVo8RHgtAx4GzPHw,BICICLETAS CAUCEL,20.9886648,-89.72821909999999,,"transportation_service,point_of_interest,establishment",False,TIENDA DE ABARROTE LA TORRE FUERTE,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",VILLA CAUCEL III,38.46153846153846,70.1,True,opus,alta,Taller/venta de bicicletas vs tienda de abarrotes; giros incompatibles,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJPQk6Da4MVo8Rc58O85jxQOE,RESIDENCIAL SIAN KA'AN II,20.9829081,-89.7049091,,"point_of_interest,service,establishment",False,ESTETICA UNISEX TU IMAGEN,,Salones y clínicas de belleza y peluquerías,SIAN KA AN II,48.78048780487805,137.4,True,opus,alta,"Residencial (fraccionamiento) vs estética unisex; uno es desarrollo habitacional, otro es negocio de belleza",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJgRPFDNENVo8Rmhb7XzrSVoA,Gasolinera G500,20.9869347,-89.71424619999999,,"gas_station,point_of_interest,service,establishment",False,PALETERIA LA MICHOACANA LA DELICIA,,Comercio al por menor de paletas de hielo y helados,CAUCEL II,48.0,94.9,True,opus,alta,Gasolinera vs paletería; giros completamente distintos,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJIa1XrtMNVo8RELgUMPlucFE,Sian Ka'an IV Park,20.9806967,-89.70579649999999,,"park,point_of_interest,establishment",False,FARMACIA SANTA LUCIA,,Farmacias sin minisúper,SIAN KAAN IV,50.0,76.4,True,opus,alta,Parque residencial vs farmacia; giros incompatibles,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJQY21m4gNVo8RQQjf2MxZLXk,Sian Kaan IV Oficina de Ventas,20.9830163,-89.70478779999999,,"government_office,point_of_interest,establishment",False,PLANTA DE AGUA PURIFICADA VITALAWA,,Purificación y embotellado de agua,SIAN KA AN II,53.333333333333336,86.1,True,opus,alta,Oficina de ventas inmobiliaria vs planta purificadora de agua; giros incompatibles,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJFVTzrcxzVo8R5UhWzRWwmAg,SianKan IV,20.9785185,-89.7031916,,"association_or_organization,point_of_interest,service,establishment",False,TIENDA Y PAPELERIA LA RESERVA,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",SIAN KAAN IV,47.05882352941176,67.7,True,opus,alta,"Nombre de fraccionamiento vs tienda/papelería; uno es desarrollo habitacional, otro es comercio",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJCbFERfpzVo8RxDOdB4H3sQE,CF Renta de vestidos Mérida,20.9912977,-89.7205111,,"womens_clothing_store,clothing_store,store,point_of_interest,establishment",False,LABORATORIOS ALLIANZA BIOMEDICA,LABORATORIOS ALLIANZA BIOMEDICA SAPI DE CV,Laboratorios médicos y de diagnóstico del sector privado,CAUCEL II,40.57971014492754,129.2,True,opus,alta,"Renta de vestidos vs laboratorio médico; giros completamente distintos, distancia >100m",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJfz42zIoNVo8RELQGKAU8sys,RESIDENCIAL SIAN KA’AN V,20.9838272,-89.71269079999999,,"condominium_complex,point_of_interest,service,establishment",False,TIENDA DE ABARROTES LA PASADITA,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",SIAN KAA III,47.27272727272728,43.5,True,opus,alta,Residencial (fraccionamiento) vs tienda de abarrotes; giros incompatibles,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJm2jjWVoNVo8RdTNZGOVVSfs,"Cerrada Palmar, Sian Ka'an IV",20.979409699999998,-89.7077276,,"housing_complex,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJB_7qp4sNVo8RB3SIeLeMRMk,Sian Ka'an III Park,20.9846392,-89.70985809999999,,"park,point_of_interest,establishment",False,LAVANDERIA LA ELEGANCIA,,Lavanderías y tintorerías,SIAN KA AN,47.05882352941176,105.3,True,opus,alta,"Parque residencial vs lavandería; giros incompatibles, distancia >100m",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJ-wc_nKQMVo8RiQ_cZez_I3c,Real Caucel,20.988245199999998,-89.71459070000002,,"real_estate_agency,point_of_interest,service,establishment",False,VENTA DE MIEL MIEL REAL,,Comercio al por menor de otros alimentos,CAUCEL II,55.55555555555556,142.8,True,opus,alta,"Real Caucel es nombre de fraccionamiento vs venta de miel; aunque comparten 'Real', giros incompatibles y distancia >100m",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJ-7kasqIMVo8R-XWujC1hdb0,Gasolinera Olivanders,20.986993599999998,-89.71881929999999,,"gas_station,point_of_interest,service,establishment",False,BANORTE IXE,BANCO BANORTE IXE ,Banca múltiple,CAUCEL,42.10526315789473,8.2,True,opus,alta,Una gasolinera no es un banco; nombres y giros completamente distintos,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJuVbZcOMNVo8RxYHJnpdzo0Q,Cerrada 3 Gran Herradura Poniente,20.990336799999998,-89.7135313,,"condominium_complex,point_of_interest,service,establishment",False,CONSULTORIO Y VETERINARIA GRAN HERRADURA,,Servicios veterinarios para mascotas prestados por el sector privado,CAUCEL II,67.85714285714286,70.7,True,opus,alta,"El registro de Maps es una dirección/calle (Cerrada 3 Gran Herradura), no un negocio veterinario",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJj0xYJAANVo8RVevKcJUJuIA,Cerrada Calandrias Park,20.9855573,-89.71384789999999,,"park,point_of_interest,establishment",False,OXXO SUC 50F7O OXXO GAS TE TIZ,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,CIUDAD CAUCEL,50.0,114.2,True,opus,alta,"El registro de Maps es una dirección/calle de fraccionamiento, no un OXXO; distancia >100m",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJSa3iRQANVo8RBKnB7l6AcCk,"Cerrada Río, Sian Ka’an IV",20.979102899999997,-89.70336429999999,,"housing_complex,point_of_interest,service,establishment",False,TIENDA Y PAPELERIA LA RESERVA,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",SIAN KAAN IV,42.307692307692314,28.2,True,opus,alta,"El registro de Maps es una dirección de fraccionamiento Sian Ka'an IV, no una tienda/papelería",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJ63ovACJyVo8Rc29BRT5BUgA,Parque Zoológico Animaya,20.982412,-89.6892079,,"zoo,tourist_attraction,park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJSWkUgK0MVo8RFWrMPAvZnYU,Sian Kaan Private Residential,20.9866523,-89.70451980000001,,"service,point_of_interest,establishment",False,TIENDA DE ABARROTES YUMMYS,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",SIAN KAAN,47.27272727272728,55.2,True,opus,alta,"Sian Kaan Private Residential es un fraccionamiento, no una tienda de abarrotes",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJ3eYrn1gNVo8RxotiKt9eicU,Jardín Mastache,20.9903421,-89.7008452,,"brewpub,pub,bar,restaurant,food,point_of_interest,establishment",False,SERVICIO METROPOLITANO CAUCEL,SERVICIO METROPOLITANO CAUCEL SA DE CV,Comercio al por menor de gasolina y diesel,LOS ALMENDROS CAUCEL,48.0,41.5,True,opus,alta,"Jardín Mastache es un parque/jardín, no una gasolinera",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJaRnwF7VzVo8RlR9Cab2trXk,El Sarape Birriería,20.9884775,-89.6896376,,"restaurant,food,point_of_interest,establishment",False,HERRERIA JOB,,Fabricación de productos de herrería,CIUDAD CAUCEL SECCION LA HERRADURA III,52.63157894736843,117.7,True,opus,alta,Una birriería no es una herrería; nombres y giros distintos; distancia >100m,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJz32bAqwMVo8R3-1dQqepPuo,Los Almendros II Park,20.991603599999998,-89.7058153,,"park,point_of_interest,establishment",False,ALIMENTO PARA PERROS PATITAS,,Comercio al por menor de mascotas,LOS ALMENDROS,60.60606060606061,121.4,True,opus,alta,Un parque no es una tienda de alimento para perros; distancia >100m,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJTfMOqZYNVo8RwrkwYkRw4AY,VILLA LEÓN,20.9866959,-89.70113719999999,,"lounge_bar,night_club,bar,point_of_interest,establishment",False,FARMACIA SIMILARES,RENA COMERCIALIZADORA SA DE CV,Farmacias sin minisúper,CAUCEL,50.0,50.2,True,opus,alta,"VILLA LEÓN no corresponde a una farmacia, nombres y giros completamente distintos",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJNb-q6V5zVo8RQU6taj-g8kU,Anicabil Ranch,20.9935349,-89.6851811,,"garden,state_park,park,point_of_interest,establishment",False,PANADERIA PAN LA PERLITA,,Comercio al por menor de otros alimentos,CIUDAD CAUCEL SECCION LA HERRADURA II,51.85185185185186,127.2,True,opus,alta,"Un rancho no es una panadería, nombres y giros sin relación, distancia >100m",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJOZhBIgBzVo8ReFU0YodM2nw,Banco del Bienestar,20.9810736,-89.6745491,,"bank,finance,point_of_interest,establishment",False,PLANCHEO DOÑA ELDA,,Lavanderías y tintorerías,JUAN PABLO II NORA,59.25925925925925,82.5,True,opus,alta,"Un banco no es un servicio de planchado, nombres y giros completamente distintos",,,
places/ChIJcQJZjnZzVo8R-McQKhihTlQ,Dirección de Desarrollo Urbano de Mérida,20.9817182,-89.6655755,,"government_office,point_of_interest,establishment",False,BANORTE IXE,BANCO BANORTE IXE ,Banca múltiple,BOSQUES DE YUCALPETEN,54.54545454545454,30.9,True,opus,alta,"Dirección de Desarrollo Urbano es oficina gubernamental, no un banco Banorte",,,
places/ChIJa4RYw2lzVo8RKX2Nnh49HgI,Cedis YZA,20.982505099999997,-89.6806565,,"warehouse_store,store,point_of_interest,establishment",False,NOVEDADES SAGRADA FAMILIA,,"Confección de cortinas, blancos y similares",JUAN PABLO II TULIPANES,55.55555555555556,90.5,True,opus,alta,"Cedis YZA es centro de distribución farmacéutico, no una tienda de novedades",,,
places/ChIJg6zDJGhzVo8R0e6aCHNvYjE,Agencia Cuauhtémoc Moctezuma,20.984285399999997,-89.6813985,,"liquor_store,brewery,manufacturer,wholesaler,store,food,point_of_interest,service,establishment",False,ALMEX,LOGISTICA LEX S DE RL DE CV,Servicios de mensajería y paquetería foránea,JUAN PABLO II TULIPANES,50.0,121.2,True,opus,alta,"Agencia cervecera no es servicio de mensajería, nombres y giros sin relación, distancia >100m",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJAUVJAXJzVo8RJa1ZTUsWSzg,Tía coti,20.9753243,-89.66558599999999,,"apartment_complex,point_of_interest,service,establishment",False,REPOSTERIA LA DULCE TENTACION,,Panificación tradicional,BOSQUES DEL PONIENTE,57.14285714285714,94.9,True,opus,alta,"Tía Coti no corresponde a una repostería, nombres sin relación",,,
